Export Sales Query System,,,,,,,,,,,,,
,All Rice,01/16/2020,,NORTHERN MARIANA ISLANDS,81.00,674.00,39.00,39.00,39.00,713.00,0,0,Metric Tons
,All Rice,01/16/2020,,NORWAY,0.00,135.00,19.00,19.00,19.00,154.00,0,0,Metric Tons
,All Rice,01/16/2020,,OMAN,20.00,40.00,0.00,20.00,20.00,40.00,0,0,Metric Tons
,All Rice,01/16/2020,,"OTHER PACIFIC ISLANDS, NEC",0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/16/2020,,PALAU,0.00,171.00,19.00,0.00,0.00,190.00,0,0,Metric Tons
,All Rice,01/16/2020,,PANAMA,0.00,102.00,6347.00,0.00,0.00,6449.00,0,0,Metric Tons
,All Rice,01/16/2020,,PAPUA NEW GUINEA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/16/2020,,PERU,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/16/2020,,POLAND,0.00,260.00,0.00,0.00,0.00,260.00,0,0,Metric Tons
,All Rice,01/16/2020,,PORTUGAL,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/16/2020,,QATAR,118.00,673.00,0.00,118.00,118.00,673.00,0,0,Metric Tons
,All Rice,01/16/2020,,RUSSIAN FEDERATION,0.00,400.00,100.00,100.00,100.00,500.00,0,0,Metric Tons
,All Rice,01/16/2020,,SAUDI ARABIA,443.00,56792.00,15254.00,1027.00,1027.00,72046.00,0,0,Metric Tons
,All Rice,01/16/2020,,SINGAPORE,19.00,1290.00,156.00,39.00,39.00,1446.00,0,0,Metric Tons
,All Rice,01/16/2020,,"SOUTH AFRICA, REPUBLIC OF",0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/16/2020,,SPAIN,0.00,239.00,0.00,0.00,0.00,239.00,0,0,Metric Tons
,All Rice,01/16/2020,,SWEDEN,39.00,274.00,0.00,39.00,39.00,274.00,0,0,Metric Tons
,All Rice,01/16/2020,,SWITZERLAND,179.00,1497.00,0.00,0.00,0.00,1497.00,0,0,Metric Tons
,All Rice,01/16/2020,,TAIWAN,500.00,2800.00,13300.00,0.00,0.00,16100.00,0,0,Metric Tons
,All Rice,01/16/2020,,TRINIDAD AND TOBAGO,0.00,41.00,0.00,0.00,0.00,41.00,0,0,Metric Tons
,All Rice,01/16/2020,,TURKEY,0.00,1460.00,0.00,0.00,0.00,1460.00,0,0,Metric Tons
,All Rice,01/16/2020,,TURKS AND CAICOS ISLANDS,0.00,27.00,0.00,0.00,0.00,27.00,0,0,Metric Tons
,All Rice,01/16/2020,,UKRAINE,0.00,250.00,38.00,38.00,38.00,288.00,0,0,Metric Tons
,All Rice,01/16/2020,,UNITED ARAB EMIRATES,19.00,2349.00,500.00,0.00,0.00,2849.00,0,0,Metric Tons
,All Rice,01/16/2020,,UNITED KINGDOM,0.00,1362.00,10500.00,0.00,0.00,11862.00,0,0,Metric Tons
,All Rice,01/16/2020,,URUGUAY,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/16/2020,,VENEZUELA,0.00,44628.00,10000.00,0.00,0.00,54628.00,0,0,Metric Tons
,All Rice,01/16/2020,,VIRGIN ISLANDS OF THE U.S.,10.00,55.00,0.00,10.00,10.00,55.00,0,0,Metric Tons
,All Rice,01/16/2020,,WESTERN SAMOA,0.00,99.00,0.00,0.00,0.00,99.00,0,0,Metric Tons
,All Rice,01/16/2020,,YEMEN,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/16/2020,,EUROPEAN UNION - 27,39.00,5943.00,10816.00,139.00,139.00,16759.00,0,0,Metric Tons
,All Rice,01/16/2020,,KNOWN,72240.00,1555014.00,726124.00,81373.00,78647.00,2281138.00,0,0,Metric Tons
,All Rice,01/16/2020,,UNKNOWN,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/16/2020,,GRAND TOTAL,72240.00,1555014.00,726124.00,81373.00,78647.00,2281138.00,0,0,Metric Tons
,All Rice,01/23/2020,,ALGERIA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,AMERICAN SAMOA,40.00,434.00,38.00,0.00,0.00,472.00,0,0,Metric Tons
,All Rice,01/23/2020,,ARGENTINA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,AUSTRALIA,19.00,1343.00,19.00,19.00,19.00,1362.00,0,0,Metric Tons
,All Rice,01/23/2020,,AUSTRIA,0.00,838.00,0.00,0.00,0.00,838.00,0,0,Metric Tons
,All Rice,01/23/2020,,"BAHAMAS, THE",102.00,2669.00,54.00,102.00,102.00,2723.00,0,0,Metric Tons
,All Rice,01/23/2020,,BAHRAIN,0.00,60.00,0.00,0.00,0.00,60.00,0,0,Metric Tons
,All Rice,01/23/2020,,BARBADOS,0.00,15.00,0.00,0.00,0.00,15.00,0,0,Metric Tons
,All Rice,01/23/2020,,BELGIUM-LUXEMBOURG,0.00,39.00,0.00,0.00,0.00,39.00,0,0,Metric Tons
,All Rice,01/23/2020,,BELIZE,0.00,0.00,220.00,0.00,0.00,220.00,0,0,Metric Tons
,All Rice,01/23/2020,,BERMUDA,4.00,44.00,0.00,4.00,4.00,44.00,0,0,Metric Tons
,All Rice,01/23/2020,,"BYELARUS, REPUBLIC OF",0.00,40.00,0.00,0.00,0.00,40.00,0,0,Metric Tons
,All Rice,01/23/2020,,CANADA,1675.00,68552.00,14805.00,2706.00,2706.00,83357.00,0,0,Metric Tons
,All Rice,01/23/2020,,CAYMAN ISLANDS,1.00,7.00,0.00,1.00,1.00,7.00,0,0,Metric Tons
,All Rice,01/23/2020,,COLOMBIA,0.00,25847.00,256.00,0.00,0.00,26103.00,0,0,Metric Tons
,All Rice,01/23/2020,,COSTA RICA,0.00,37269.00,75.00,0.00,0.00,37344.00,0,0,Metric Tons
,All Rice,01/23/2020,,CZECH REPUBLIC,0.00,40.00,40.00,0.00,0.00,80.00,0,0,Metric Tons
,All Rice,01/23/2020,,DENMARK,0.00,39.00,0.00,0.00,0.00,39.00,0,0,Metric Tons
,All Rice,01/23/2020,,DJIBOUTI AFARS-ISSAS,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,DOMINICAN REPUBLIC,19.00,17026.00,15129.00,0.00,0.00,32155.00,0,0,Metric Tons
,All Rice,01/23/2020,,EL SALVADOR,0.00,35290.00,37749.00,13000.00,13000.00,73039.00,0,0,Metric Tons
,All Rice,01/23/2020,,FEDERATED STATES OF MICRONESIA,0.00,173.00,20.00,0.00,0.00,193.00,0,0,Metric Tons
,All Rice,01/23/2020,,FRANCE,0.00,515.00,0.00,0.00,0.00,515.00,0,0,Metric Tons
,All Rice,01/23/2020,,GERMANY,0.00,1037.00,40.00,0.00,0.00,1077.00,0,0,Metric Tons
,All Rice,01/23/2020,,GHANA,0.00,2310.00,0.00,0.00,0.00,2310.00,0,0,Metric Tons
,All Rice,01/23/2020,,GUAM,39.00,2016.00,160.00,81.00,81.00,2176.00,0,0,Metric Tons
,All Rice,01/23/2020,,GUATEMALA,0.00,54915.00,12800.00,3450.00,3450.00,67715.00,0,0,Metric Tons
,All Rice,01/23/2020,,GUINEA,0.00,612.00,0.00,0.00,0.00,612.00,0,0,Metric Tons
,All Rice,01/23/2020,,HAITI,0.00,235951.00,90951.00,0.00,0.00,326902.00,0,0,Metric Tons
,All Rice,01/23/2020,,HONDURAS,0.00,117971.00,3000.00,3000.00,3000.00,120971.00,0,0,Metric Tons
,All Rice,01/23/2020,,HONG KONG,100.00,3497.00,780.00,0.00,0.00,4277.00,0,0,Metric Tons
,All Rice,01/23/2020,,INDIA,19.00,58.00,0.00,19.00,19.00,58.00,0,0,Metric Tons
,All Rice,01/23/2020,,IRAQ,0.00,154491.00,0.00,0.00,0.00,154491.00,0,0,Metric Tons
,All Rice,01/23/2020,,IRELAND,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,ISRAEL,400.00,7171.00,496.00,320.00,320.00,7667.00,0,0,Metric Tons
,All Rice,01/23/2020,,ITALY,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,JAMAICA,84.00,269.00,0.00,84.00,84.00,269.00,0,0,Metric Tons
,All Rice,01/23/2020,,JAPAN,1240.00,197398.00,66672.00,4760.00,4760.00,264070.00,0,0,Metric Tons
,All Rice,01/23/2020,,JORDAN,1720.00,29796.00,16080.00,0.00,0.00,45876.00,0,0,Metric Tons
,All Rice,01/23/2020,,"KOREA, REPUBLIC OF",3607.00,23017.00,100410.00,39.00,39.00,123427.00,0,0,Metric Tons
,All Rice,01/23/2020,,KUWAIT,534.00,1599.00,0.00,534.00,534.00,1599.00,0,0,Metric Tons
,All Rice,01/23/2020,,LEBANON,0.00,84.00,38.00,0.00,0.00,122.00,0,0,Metric Tons
,All Rice,01/23/2020,,LEEWARD-WINDWARD ISLANDS,5.00,419.00,92.00,5.00,5.00,511.00,0,0,Metric Tons
,All Rice,01/23/2020,,LIBERIA,0.00,2255.00,290.00,0.00,0.00,2545.00,0,0,Metric Tons
,All Rice,01/23/2020,,LIBYA,0.00,0.00,241.00,0.00,0.00,241.00,0,0,Metric Tons
,All Rice,01/23/2020,,LITHUANIA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,MALTA & GOZO,0.00,54.00,36.00,0.00,0.00,90.00,0,0,Metric Tons
,All Rice,01/23/2020,,MEXICO,29079.00,403904.00,219090.00,2542.00,2542.00,622994.00,0,0,Metric Tons
,All Rice,01/23/2020,,NETHERLANDS,20.00,1266.00,180.00,0.00,0.00,1446.00,0,0,Metric Tons
,All Rice,01/23/2020,,NETHERLANDS ANTILLES,0.00,1154.00,0.00,0.00,0.00,1154.00,0,0,Metric Tons
,All Rice,01/23/2020,,NEW ZEALAND,0.00,1880.00,199.00,0.00,0.00,2079.00,0,0,Metric Tons
,All Rice,01/23/2020,,NICARAGUA,0.00,44739.00,81851.00,0.00,0.00,126590.00,0,0,Metric Tons
,All Rice,01/23/2020,,NORTHERN MARIANA ISLANDS,0.00,674.00,79.00,40.00,40.00,753.00,0,0,Metric Tons
,All Rice,01/23/2020,,NORWAY,0.00,135.00,19.00,0.00,0.00,154.00,0,0,Metric Tons
,All Rice,01/23/2020,,OMAN,0.00,40.00,0.00,0.00,0.00,40.00,0,0,Metric Tons
,All Rice,01/23/2020,,"OTHER PACIFIC ISLANDS, NEC",0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,PALAU,19.00,190.00,0.00,0.00,0.00,190.00,0,0,Metric Tons
,All Rice,01/23/2020,,PANAMA,0.00,102.00,6347.00,0.00,0.00,6449.00,0,0,Metric Tons
,All Rice,01/23/2020,,PAPUA NEW GUINEA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,PERU,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,POLAND,0.00,260.00,0.00,0.00,0.00,260.00,0,0,Metric Tons
,All Rice,01/23/2020,,QATAR,59.00,732.00,0.00,59.00,59.00,732.00,0,0,Metric Tons
,All Rice,01/23/2020,,RUSSIAN FEDERATION,0.00,400.00,100.00,0.00,0.00,500.00,0,0,Metric Tons
,All Rice,01/23/2020,,SAUDI ARABIA,2300.00,59092.00,14329.00,1375.00,1375.00,73421.00,0,0,Metric Tons
,All Rice,01/23/2020,,SINGAPORE,0.00,1290.00,156.00,0.00,0.00,1446.00,0,0,Metric Tons
,All Rice,01/23/2020,,"SOUTH AFRICA, REPUBLIC OF",0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,SPAIN,0.00,239.00,0.00,0.00,0.00,239.00,0,0,Metric Tons
,All Rice,01/23/2020,,SWEDEN,0.00,274.00,0.00,0.00,0.00,274.00,0,0,Metric Tons
,All Rice,01/23/2020,,SWITZERLAND,0.00,1497.00,0.00,0.00,0.00,1497.00,0,0,Metric Tons
,All Rice,01/23/2020,,TAIWAN,0.00,2800.00,13300.00,0.00,0.00,16100.00,0,0,Metric Tons
,All Rice,01/23/2020,,TRINIDAD AND TOBAGO,0.00,41.00,0.00,0.00,0.00,41.00,0,0,Metric Tons
,All Rice,01/23/2020,,TURKEY,0.00,1460.00,420.00,420.00,420.00,1880.00,0,0,Metric Tons
,All Rice,01/23/2020,,TURKS AND CAICOS ISLANDS,0.00,27.00,0.00,0.00,0.00,27.00,0,0,Metric Tons
,All Rice,01/23/2020,,UKRAINE,0.00,250.00,58.00,20.00,20.00,308.00,0,0,Metric Tons
,All Rice,01/23/2020,,UNITED ARAB EMIRATES,119.00,2468.00,520.00,139.00,139.00,2988.00,0,0,Metric Tons
,All Rice,01/23/2020,,UNITED KINGDOM,0.00,1362.00,10500.00,0.00,0.00,11862.00,0,0,Metric Tons
,All Rice,01/23/2020,,URUGUAY,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,VENEZUELA,0.00,44628.00,10000.00,0.00,0.00,54628.00,0,0,Metric Tons
,All Rice,01/23/2020,,VIRGIN ISLANDS OF THE U.S.,1.00,56.00,0.00,1.00,1.00,56.00,0,0,Metric Tons
,All Rice,01/23/2020,,WESTERN SAMOA,0.00,99.00,0.00,0.00,0.00,99.00,0,0,Metric Tons
,All Rice,01/23/2020,,YEMEN,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,EUROPEAN UNION - 27,20.00,5963.00,10796.00,0.00,0.00,16759.00,0,0,Metric Tons
,All Rice,01/23/2020,,KNOWN,41205.00,1596219.00,717639.00,32720.00,32720.00,2313858.00,0,0,Metric Tons
,All Rice,01/23/2020,,UNKNOWN,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/23/2020,,GRAND TOTAL,41205.00,1596219.00,717639.00,32720.00,32720.00,2313858.00,0,0,Metric Tons
,All Rice,01/30/2020,,ALGERIA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,AMERICAN SAMOA,38.00,472.00,40.00,40.00,40.00,512.00,0,0,Metric Tons
,All Rice,01/30/2020,,ARGENTINA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,AUSTRALIA,0.00,1343.00,39.00,20.00,20.00,1382.00,0,0,Metric Tons
,All Rice,01/30/2020,,AUSTRIA,0.00,838.00,0.00,0.00,0.00,838.00,0,0,Metric Tons
,All Rice,01/30/2020,,"BAHAMAS, THE",73.00,2742.00,90.00,109.00,109.00,2832.00,0,0,Metric Tons
,All Rice,01/30/2020,,BAHRAIN,0.00,60.00,0.00,0.00,0.00,60.00,0,0,Metric Tons
,All Rice,01/30/2020,,BARBADOS,0.00,15.00,0.00,0.00,0.00,15.00,0,0,Metric Tons
,All Rice,01/30/2020,,BELGIUM-LUXEMBOURG,0.00,39.00,0.00,0.00,0.00,39.00,0,0,Metric Tons
,All Rice,01/30/2020,,BELIZE,0.00,0.00,220.00,0.00,0.00,220.00,0,0,Metric Tons
,All Rice,01/30/2020,,BERMUDA,0.00,44.00,0.00,0.00,0.00,44.00,0,0,Metric Tons
,All Rice,01/30/2020,,"BYELARUS, REPUBLIC OF",0.00,40.00,0.00,0.00,0.00,40.00,0,0,Metric Tons
,All Rice,01/30/2020,,CANADA,2509.00,71061.00,16311.00,4015.00,4015.00,87372.00,0,0,Metric Tons
,All Rice,01/30/2020,,CAYMAN ISLANDS,0.00,7.00,0.00,0.00,0.00,7.00,0,0,Metric Tons
,All Rice,01/30/2020,,COLOMBIA,0.00,25847.00,28256.00,28000.00,28000.00,54103.00,0,0,Metric Tons
,All Rice,01/30/2020,,COSTA RICA,0.00,37269.00,75.00,0.00,0.00,37344.00,0,0,Metric Tons
,All Rice,01/30/2020,,CZECH REPUBLIC,0.00,40.00,40.00,0.00,0.00,80.00,0,0,Metric Tons
,All Rice,01/30/2020,,DENMARK,0.00,39.00,0.00,0.00,0.00,39.00,0,0,Metric Tons
,All Rice,01/30/2020,,DJIBOUTI AFARS-ISSAS,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,DOMINICAN REPUBLIC,0.00,17026.00,15129.00,0.00,0.00,32155.00,0,0,Metric Tons
,All Rice,01/30/2020,,EL SALVADOR,0.00,35290.00,37749.00,0.00,0.00,73039.00,0,0,Metric Tons
,All Rice,01/30/2020,,FEDERATED STATES OF MICRONESIA,0.00,173.00,40.00,20.00,20.00,213.00,0,0,Metric Tons
,All Rice,01/30/2020,,FRANCE,0.00,515.00,0.00,0.00,0.00,515.00,0,0,Metric Tons
,All Rice,01/30/2020,,GERMANY,40.00,1077.00,0.00,0.00,0.00,1077.00,0,0,Metric Tons
,All Rice,01/30/2020,,GHANA,0.00,2310.00,880.00,880.00,880.00,3190.00,0,0,Metric Tons
,All Rice,01/30/2020,,GUAM,0.00,2016.00,180.00,20.00,20.00,2196.00,0,0,Metric Tons
,All Rice,01/30/2020,,GUATEMALA,0.00,54915.00,28800.00,16000.00,16000.00,83715.00,0,0,Metric Tons
,All Rice,01/30/2020,,GUINEA,0.00,612.00,0.00,0.00,0.00,612.00,0,0,Metric Tons
,All Rice,01/30/2020,,HAITI,15135.00,251086.00,75751.00,0.00,-65.00,326837.00,0,0,Metric Tons
,All Rice,01/30/2020,,HONDURAS,0.00,117971.00,9200.00,6200.00,6200.00,127171.00,0,0,Metric Tons
,All Rice,01/30/2020,,HONG KONG,219.00,3716.00,580.00,19.00,19.00,4296.00,0,0,Metric Tons
,All Rice,01/30/2020,,INDIA,0.00,58.00,0.00,0.00,0.00,58.00,0,0,Metric Tons
,All Rice,01/30/2020,,IRAQ,0.00,154491.00,0.00,0.00,0.00,154491.00,0,0,Metric Tons
,All Rice,01/30/2020,,IRELAND,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,ISRAEL,483.00,7654.00,1296.00,1283.00,1283.00,8950.00,0,0,Metric Tons
,All Rice,01/30/2020,,ITALY,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,JAMAICA,15.00,284.00,0.00,15.00,15.00,284.00,0,0,Metric Tons
,All Rice,01/30/2020,,JAPAN,15219.00,212617.00,67298.00,16985.00,15845.00,279915.00,0,0,Metric Tons
,All Rice,01/30/2020,,JORDAN,2505.00,32301.00,14500.00,925.00,925.00,46801.00,0,0,Metric Tons
,All Rice,01/30/2020,,"KOREA, REPUBLIC OF",4082.00,27099.00,96368.00,40.00,40.00,123467.00,0,0,Metric Tons
,All Rice,01/30/2020,,KUWAIT,178.00,1777.00,0.00,178.00,178.00,1777.00,0,0,Metric Tons
,All Rice,01/30/2020,,LEBANON,0.00,84.00,38.00,0.00,0.00,122.00,0,0,Metric Tons
,All Rice,01/30/2020,,LEEWARD-WINDWARD ISLANDS,20.00,439.00,91.00,19.00,19.00,530.00,0,0,Metric Tons
,All Rice,01/30/2020,,LIBERIA,0.00,2255.00,290.00,0.00,0.00,2545.00,0,0,Metric Tons
,All Rice,01/30/2020,,LIBYA,0.00,0.00,241.00,0.00,0.00,241.00,0,0,Metric Tons
,All Rice,01/30/2020,,LITHUANIA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,MALTA & GOZO,0.00,54.00,36.00,0.00,0.00,90.00,0,0,Metric Tons
,All Rice,01/30/2020,,MARSHALL ISLANDS,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,MEXICO,5878.00,409782.00,213778.00,566.00,566.00,623560.00,0,0,Metric Tons
,All Rice,01/30/2020,,NETHERLANDS,120.00,1386.00,160.00,100.00,100.00,1546.00,0,0,Metric Tons
,All Rice,01/30/2020,,NETHERLANDS ANTILLES,114.00,1268.00,0.00,114.00,114.00,1268.00,0,0,Metric Tons
,All Rice,01/30/2020,,NEW ZEALAND,98.00,1978.00,159.00,58.00,58.00,2137.00,0,0,Metric Tons
,All Rice,01/30/2020,,NICARAGUA,0.00,44739.00,81851.00,0.00,0.00,126590.00,0,0,Metric Tons
,All Rice,01/30/2020,,NORTHERN MARIANA ISLANDS,40.00,714.00,100.00,61.00,61.00,814.00,0,0,Metric Tons
,All Rice,01/30/2020,,NORWAY,19.00,154.00,0.00,0.00,0.00,154.00,0,0,Metric Tons
,All Rice,01/30/2020,,OMAN,0.00,40.00,0.00,0.00,0.00,40.00,0,0,Metric Tons
,All Rice,01/30/2020,,PALAU,0.00,190.00,1.00,1.00,1.00,191.00,0,0,Metric Tons
,All Rice,01/30/2020,,PANAMA,11.00,113.00,6347.00,11.00,11.00,6460.00,0,0,Metric Tons
,All Rice,01/30/2020,,PAPUA NEW GUINEA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,PERU,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,POLAND,100.00,360.00,0.00,100.00,100.00,360.00,0,0,Metric Tons
,All Rice,01/30/2020,,PORTUGAL,0.00,0.00,200.00,200.00,200.00,200.00,0,0,Metric Tons
,All Rice,01/30/2020,,QATAR,79.00,811.00,0.00,79.00,79.00,811.00,0,0,Metric Tons
,All Rice,01/30/2020,,RUSSIAN FEDERATION,100.00,500.00,0.00,0.00,0.00,500.00,0,0,Metric Tons
,All Rice,01/30/2020,,SAUDI ARABIA,3009.00,62101.00,12461.00,1141.00,1141.00,74562.00,0,0,Metric Tons
,All Rice,01/30/2020,,SINGAPORE,3.00,1293.00,156.00,3.00,3.00,1449.00,0,0,Metric Tons
,All Rice,01/30/2020,,"SOUTH AFRICA, REPUBLIC OF",0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,SPAIN,0.00,239.00,0.00,0.00,0.00,239.00,0,0,Metric Tons
,All Rice,01/30/2020,,SWEDEN,0.00,274.00,0.00,0.00,0.00,274.00,0,0,Metric Tons
,All Rice,01/30/2020,,SWITZERLAND,0.00,1497.00,0.00,0.00,0.00,1497.00,0,0,Metric Tons
,All Rice,01/30/2020,,TAIWAN,300.00,3100.00,13000.00,0.00,0.00,16100.00,0,0,Metric Tons
,All Rice,01/30/2020,,TRINIDAD AND TOBAGO,0.00,41.00,0.00,0.00,0.00,41.00,0,0,Metric Tons
,All Rice,01/30/2020,,TURKEY,140.00,1600.00,280.00,0.00,0.00,1880.00,0,0,Metric Tons
,All Rice,01/30/2020,,TURKS AND CAICOS ISLANDS,0.00,27.00,0.00,0.00,0.00,27.00,0,0,Metric Tons
,All Rice,01/30/2020,,UKRAINE,58.00,308.00,39.00,39.00,39.00,347.00,0,0,Metric Tons
,All Rice,01/30/2020,,UNITED ARAB EMIRATES,140.00,2608.00,640.00,260.00,260.00,3248.00,0,0,Metric Tons
,All Rice,01/30/2020,,UNITED KINGDOM,0.00,1362.00,10500.00,0.00,0.00,11862.00,0,0,Metric Tons
,All Rice,01/30/2020,,URUGUAY,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,VENEZUELA,0.00,44628.00,10000.00,0.00,0.00,54628.00,0,0,Metric Tons
,All Rice,01/30/2020,,VIRGIN ISLANDS OF THE U.S.,14.00,70.00,0.00,14.00,14.00,70.00,0,0,Metric Tons
,All Rice,01/30/2020,,WESTERN SAMOA,0.00,99.00,36.00,36.00,36.00,135.00,0,0,Metric Tons
,All Rice,01/30/2020,,YEMEN,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,EUROPEAN UNION - 27,260.00,6223.00,10936.00,400.00,400.00,17159.00,0,0,Metric Tons
,All Rice,01/30/2020,,KNOWN,50739.00,1646958.00,743246.00,77551.00,76346.00,2390204.00,0,0,Metric Tons
,All Rice,01/30/2020,,UNKNOWN,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,01/30/2020,,GRAND TOTAL,50739.00,1646958.00,743246.00,77551.00,76346.00,2390204.00,0,0,Metric Tons
,All Rice,02/06/2020,,ALGERIA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,02/06/2020,,AMERICAN SAMOA,0.00,472.00,78.00,38.00,38.00,550.00,0,0,Metric Tons
,All Rice,02/06/2020,,ARGENTINA,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,02/06/2020,,AUSTRALIA,36.00,1379.00,79.00,76.00,76.00,1458.00,0,0,Metric Tons
,All Rice,02/06/2020,,AUSTRIA,0.00,838.00,0.00,0.00,0.00,838.00,0,0,Metric Tons
,All Rice,02/06/2020,,"BAHAMAS, THE",17.00,2759.00,126.00,53.00,53.00,2885.00,0,0,Metric Tons
,All Rice,02/06/2020,,BAHRAIN,0.00,60.00,0.00,0.00,0.00,60.00,0,0,Metric Tons
,All Rice,02/06/2020,,BARBADOS,0.00,15.00,0.00,0.00,0.00,15.00,0,0,Metric Tons
,All Rice,02/06/2020,,BELGIUM-LUXEMBOURG,0.00,39.00,0.00,0.00,0.00,39.00,0,0,Metric Tons
,All Rice,02/06/2020,,BELIZE,0.00,0.00,220.00,0.00,0.00,220.00,0,0,Metric Tons
,All Rice,02/06/2020,,BERMUDA,9.00,53.00,0.00,9.00,9.00,53.00,0,0,Metric Tons
,All Rice,02/06/2020,,"BYELARUS, REPUBLIC OF",0.00,40.00,0.00,0.00,0.00,40.00,0,0,Metric Tons
,All Rice,02/06/2020,,CANADA,2881.00,73942.00,15217.00,1792.00,1787.00,89159.00,0,0,Metric Tons
,All Rice,02/06/2020,,CAYMAN ISLANDS,0.00,7.00,0.00,0.00,0.00,7.00,0,0,Metric Tons
,All Rice,02/06/2020,,COLOMBIA,0.00,25847.00,139074.00,193338.00,110818.00,164921.00,0,0,Metric Tons
,All Rice,02/06/2020,,COSTA RICA,0.00,37269.00,75.00,0.00,0.00,37344.00,0,0,Metric Tons
,All Rice,02/06/2020,,CZECH REPUBLIC,0.00,40.00,40.00,0.00,0.00,80.00,0,0,Metric Tons
,All Rice,02/06/2020,,DENMARK,0.00,39.00,0.00,0.00,0.00,39.00,0,0,Metric Tons
,All Rice,02/06/2020,,DJIBOUTI AFARS-ISSAS,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,02/06/2020,,DOMINICAN REPUBLIC,0.00,17026.00,15273.00,144.00,144.00,32299.00,0,0,Metric Tons
,All Rice,02/06/2020,,EL SALVADOR,4501.00,39791.00,34749.00,2000.00,1501.00,74540.00,0,0,Metric Tons
,All Rice,02/06/2020,,FEDERATED STATES OF MICRONESIA,0.00,173.00,59.00,19.00,19.00,232.00,0,0,Metric Tons
,All Rice,02/06/2020,,FRANCE,0.00,515.00,0.00,0.00,0.00,515.00,0,0,Metric Tons
,All Rice,02/06/2020,,FRENCH PACIFIC ISLANDS,0.00,0.00,0.00,0.00,0.00,0.00,0,0,Metric Tons
,All Rice,02/06/2020,,GERMANY,0.00,1077.00,0.00,0.00,0.00,1077.00,0,0,Metric Tons
,All Rice,02/06/2020,,GHANA,0.00,2310.00,880.00,0.00,0.00,3190.00,0,0,Metric Tons
,All Rice,02/06/2020,,GUAM,60.00,2076.00,280.00,160.00,160.00,2356.00,0,0,Metric Tons
